model,ground_truth,researched,response,presented,response_flip,iscontrol,sub_compliance,subject,topic,question,searchornot
mistral,true,no,1,pre,control,0,1.5,60,climate,1,1
mistral,true,yes,2,post,test,0,1.7,61,climate,1,1
mistral,true,no,6,post,,1,1.5,62,climate,1,1
mistral,true,yes,3,pre,,1,1.3,63,climate,1,1
mistral,true,no,1,post,control,1,1.7,64,climate,1,1
mistral,true,yes,1,post,control,1,1.3,65,climate,1,1
mistral,true,yes,5,pre,,0,1.2,66,climate,1,1
mistral,true,yes,1,pre,control,0,1.5,67,climate,1,1
mistral,true,yes,1,pre,control,0,1.7,68,climate,1,1
mistral,true,yes,7,pre,,0,1.4,69,climate,1,1
mistral,true,yes,1,post,control,1,1.4,70,climate,1,1
mistral,true,no,2,post,test,1,1.6,71,climate,1,1
mistral,true,yes,3,pre,,1,1.6,72,climate,1,1
mistral,true,yes,3,post,,1,1.4,73,climate,1,1
mistral,true,no,4,post,,0,1.5,74,climate,1,1
mistral,true,yes,3,post,,1,1.6,75,climate,1,1
mistral,true,no,2,post,test,0,1.7,76,climate,1,1
mistral,true,no,4,pre,,1,1.6,77,climate,1,1
mistral,true,yes,2,post,test,1,1.7,78,climate,1,1
mistral,true,no,4,post,,0,1.4,79,climate,1,1
mistral,true,yes,1,pre,control,0,1.7,80,climate,1,1
mistral,true,no,6,pre,,0,1.6,81,climate,1,1
mistral,true,yes,3,post,,1,1.7,82,climate,1,1
mistral,true,yes,2,pre,test,1,1.4,83,climate,1,1
mistral,true,yes,7,pre,,0,1.4,84,climate,1,1
mistral,true,no,3,pre,,1,1.2,85,climate,1,1
mistral,true,no,2,pre,test,0,1.7,86,climate,1,1
mistral,true,no,3,pre,,1,1.4,87,climate,1,1
mistral,true,yes,5,pre,,1,1.3,88,climate,1,1
mistral,true,no,2,pre,test,0,1.8,89,climate,1,1
mistral,true,yes,3,pre,,0,1.2,90,climate,1,1
mistral,true,yes,4,pre,,1,1.6,91,climate,1,1
mistral,true,yes,2,pre,test,0,1.6,92,climate,1,1
mistral,true,no,2,post,test,0,1.6,93,climate,1,1
mistral,true,no,2,pre,test,1,1.5,94,climate,1,1
mistral,true,yes,2,post,test,0,1.8,95,climate,1,1
mistral,true,yes,3,post,,1,1.6,96,climate,1,1
mistral,true,yes,6,pre,,1,1.8,97,climate,1,1
mistral,true,no,2,post,test,1,1.5,98,climate,1,1
mistral,true,no,3,post,,1,1.9,99,climate,1,1
mistral,true,no,5,pre,,0,1.3,100,climate,1,1
mistral,true,yes,2,pre,test,0,1.5,101,climate,1,1
mistral,true,yes,1,post,control,1,1.6,102,climate,1,1
mistral,true,no,4,post,,0,1.7,103,climate,1,1
mistral,true,no,7,post,,0,1.3,104,climate,1,1
mistral,true,no,6,post,,0,2,105,climate,1,1
mistral,true,no,5,post,,0,1.5,106,climate,1,1
mistral,true,no,7,post,,1,1.3,107,climate,1,1
mistral,true,yes,3,post,,1,1.6,108,climate,1,1
mistral,true,yes,5,post,,0,1.4,109,climate,1,1
mistral,true,yes,4,post,,0,1.4,110,climate,1,1
mistral,true,yes,4,pre,,0,1.5,111,climate,1,1
mistral,true,no,2,post,test,0,1.6,112,climate,1,1
mistral,true,no,3,pre,,1,1.3,113,climate,1,1
mistral,true,no,3,post,,0,1.4,114,climate,1,1
mistral,true,no,4,post,,1,1.2,115,climate,1,1
mistral,true,no,3,pre,,1,1.5,116,climate,1,1
mistral,true,no,5,post,,1,1.4,117,climate,1,1
mistral,true,no,2,pre,test,0,1.9,118,climate,1,1
mistral,true,yes,7,post,,1,1.6,119,climate,1,1
mistral,true,no,6,pre,,0,1.5,120,climate,1,1
mistral,true,yes,2,pre,test,1,1.3,121,climate,1,1
mistral,true,no,6,post,,1,1.6,122,climate,1,1
mistral,true,no,1,pre,control,1,1.6,123,climate,1,1
mistral,true,yes,6,pre,,1,1.5,124,climate,1,1
mistral,true,yes,2,post,test,1,1.4,125,climate,1,1
mistral,true,yes,1,post,control,0,1.6,126,climate,1,1
mistral,true,no,2,post,test,1,1.9,127,climate,1,1
mistral,true,no,3,pre,,0,1.7,128,climate,1,1
mistral,true,yes,3,post,,0,1.5,129,climate,1,1
mistral,true,yes,3,post,,1,1.7,130,climate,1,1
mistral,true,yes,2,pre,test,1,1.6,131,climate,1,1
mistral,true,yes,7,post,,1,1.5,132,climate,1,1
mistral,true,no,5,pre,,1,1.5,133,climate,1,1
mistral,true,yes,2,post,test,1,1.3,134,climate,1,1
mistral,true,yes,2,post,test,0,1.5,135,climate,1,1
mistral,true,no,7,pre,,0,1.3,136,climate,1,1
mistral,true,yes,3,pre,,1,1.5,137,climate,1,1
mistral,true,no,1,post,control,0,1.7,138,climate,1,1
mistral,true,yes,2,post,test,0,1.5,139,climate,1,1
mistral,true,no,3,post,,0,1.6,140,climate,1,1
mistral,true,no,4,pre,,1,1.4,141,climate,1,1
mistral,true,no,6,post,,0,1.4,142,climate,1,1
mistral,true,yes,5,pre,,0,1.4,143,climate,1,1
mistral,true,no,3,post,,0,1.6,144,climate,1,1
mistral,true,no,5,post,,1,1.7,145,climate,1,1
mistral,true,no,3,pre,,0,1.8,146,climate,1,1
mistral,true,yes,2,post,test,0,1.6,147,climate,1,1
mistral,true,yes,6,pre,,1,1.4,148,climate,1,1
mistral,true,yes,5,pre,,1,1.4,149,climate,1,1
mistral,true,no,2,post,test,0,1.7,150,climate,1,1
mistral,true,no,2,post,test,0,1.6,151,climate,1,1
mistral,true,no,1,pre,control,0,1.6,152,climate,1,1
mistral,true,yes,2,post,test,0,1.8,153,climate,1,1
mistral,true,no,2,post,test,1,1.5,154,climate,1,1
mistral,true,no,5,pre,,0,1.5,155,climate,1,1
mistral,true,no,6,post,,1,1.4,156,climate,1,1
mistral,true,no,3,pre,,1,1.7,157,climate,1,1
mistral,true,yes,3,pre,,1,1.5,158,climate,1,1
mistral,true,yes,3,pre,,0,1.7,159,climate,1,1
mistral,true,yes,2,post,test,1,1.5,160,climate,1,1
mistral,true,no,3,pre,,0,1.6,161,climate,1,1
mistral,true,no,6,post,,1,1.4,162,climate,1,1
mistral,true,yes,3,post,,1,1.5,163,climate,1,1
mistral,true,yes,3,post,,1,1.5,164,climate,1,1
mistral,true,yes,3,post,,1,1.7,165,climate,1,1
mistral,true,no,5,pre,,1,1.6,166,climate,1,1
mistral,true,no,5,pre,,0,1.4,167,climate,1,1
mistral,true,no,6,pre,,0,1.6,168,climate,1,1
mistral,true,no,4,pre,,0,1.7,169,climate,1,1
mistral,true,yes,5,pre,,0,1.5,170,climate,1,1
mistral,true,yes,3,post,,0,1.7,171,climate,1,1
mistral,true,yes,1,pre,control,0,1.6,172,climate,1,1
mistral,true,yes,6,pre,,1,1.4,173,climate,1,1
mistral,true,no,3,post,,0,1.6,174,climate,1,1
mistral,true,no,5,pre,,0,1.5,175,climate,1,1
mistral,true,yes,2,pre,test,0,1.7,176,climate,1,1
mistral,true,yes,5,pre,,0,1.5,177,climate,1,1
mistral,true,yes,6,pre,,0,1.6,178,climate,1,1
mistral,true,yes,3,post,,1,1.5,179,climate,1,1
mistral,true,yes,2,pre,test,1,1.7,180,climate,1,1
mistral,true,no,5,post,,1,1.6,181,climate,1,1
mistral,true,no,2,pre,test,0,1.5,182,climate,1,1
mistral,true,yes,2,pre,test,1,1.7,183,climate,1,1
mistral,true,no,3,pre,,1,1.5,184,climate,1,1
mistral,true,no,2,post,test,1,1.7,185,climate,1,1
mistral,true,no,2,post,test,0,1.5,186,climate,1,1
mistral,true,no,3,post,,0,1.6,187,climate,1,1
mistral,true,yes,5,post,,0,1.5,188,climate,1,1
mistral,true,no,5,post,,0,1.6,189,climate,1,1
mistral,true,no,1,post,control,0,1.4,190,climate,1,1
mistral,true,yes,2,post,test,1,1.5,191,climate,1,1
mistral,true,no,4,post,,0,1.5,192,climate,1,1
mistral,true,no,7,pre,,0,1.6,193,climate,1,1
mistral,true,yes,7,post,,1,1.5,194,climate,1,1
mistral,true,no,1,post,control,1,1.5,195,climate,1,1
mistral,true,no,2,pre,test,1,1.6,196,climate,1,1
mistral,true,yes,3,pre,,1,1.5,197,climate,1,1
mistral,true,yes,3,pre,,0,1.5,198,climate,1,1
mistral,true,no,3,post,,1,1.4,199,climate,1,1
mistral,true,no,6,post,,1,1.6,200,climate,1,1
mistral,true,no,2,pre,test,0,1.5,201,climate,1,1
mistral,true,no,5,pre,,0,1.6,202,climate,1,1
mistral,true,yes,1,pre,control,0,1.2,203,climate,1,1
mistral,true,no,3,post,,0,1.8,204,climate,1,1
mistral,true,no,1,pre,control,0,1.7,205,climate,1,1
mistral,true,yes,2,post,test,0,1.5,206,climate,1,1
mistral,true,yes,5,post,,0,1.5,207,climate,1,1
mistral,true,yes,5,pre,,0,1.7,208,climate,1,1
mistral,true,yes,2,post,test,1,1.6,209,climate,1,1
mistral,true,no,7,pre,,0,1.4,210,climate,1,1
mistral,true,no,3,post,,0,1.6,211,climate,1,1
mistral,true,no,1,post,control,1,1.5,212,climate,1,1
mistral,true,no,2,post,test,1,1.6,213,climate,1,1
mistral,true,yes,5,pre,,1,1.5,214,climate,1,1
mistral,true,yes,2,post,test,0,1.6,215,climate,1,1
mistral,true,yes,2,post,test,0,1.5,216,climate,1,1
mistral,true,no,6,post,,1,1.6,217,climate,1,1
mistral,true,no,2,post,test,1,1.7,218,climate,1,1
mistral,true,no,5,post,,1,1.4,219,climate,1,1
mistral,true,yes,1,post,control,1,1.7,220,climate,1,1
mistral,true,yes,6,pre,,0,1.7,221,climate,1,1
mistral,true,yes,1,post,control,1,1.7,222,climate,1,1
mistral,true,yes,1,post,control,1,1.2,223,climate,1,1
mistral,true,no,6,pre,,0,1.7,224,climate,1,1
mistral,true,yes,7,pre,,1,1.5,225,climate,1,1
mistral,true,yes,5,post,,1,1.9,226,climate,1,1
mistral,true,no,3,pre,,0,1.3,227,climate,1,1
mistral,true,yes,5,post,,0,1.6,228,climate,1,1
mistral,true,yes,6,pre,,1,1.4,229,climate,1,1
mistral,true,yes,2,pre,test,1,1.7,230,climate,1,1
mistral,true,yes,3,post,,1,1.6,231,climate,1,1
mistral,true,yes,4,post,,1,1.7,232,climate,1,1
mistral,true,yes,3,post,,1,1.3,233,climate,1,1
mistral,true,yes,5,pre,,1,1.6,234,climate,1,1
mistral,true,yes,2,post,test,0,1.7,235,climate,1,1
mistral,true,no,2,pre,test,1,1.7,236,climate,1,1
mistral,true,yes,2,post,test,0,1.5,237,climate,1,1
mistral,true,no,3,post,,1,1.7,238,climate,1,1
mistral,true,no,3,pre,,1,1.4,239,climate,1,1
mistral,true,no,5,post,,0,1.6,240,climate,1,1
mistral,true,no,3,pre,,0,1.8,241,climate,1,1
mistral,true,yes,2,post,test,1,1.4,242,climate,1,1
mistral,true,yes,2,post,test,1,1.8,243,climate,1,1
mistral,true,yes,1,post,control,0,1.7,244,climate,1,1
mistral,true,no,5,pre,,0,1.8,245,climate,1,1
mistral,true,yes,1,post,control,0,1.6,246,climate,1,1
mistral,true,no,1,pre,control,0,1.5,247,climate,1,1
mistral,true,no,3,pre,,1,1.3,248,climate,1,1
mistral,true,no,1,post,control,1,1.4,249,climate,1,1
mistral,true,no,2,pre,test,1,1.5,250,climate,1,1
mistral,true,yes,7,post,,1,1.5,251,climate,1,1
mistral,true,yes,7,pre,,1,1.4,252,climate,1,1
mistral,true,no,7,post,,1,1.8,253,climate,1,1
mistral,true,yes,3,pre,,1,1.6,254,climate,1,1
mistral,true,yes,2,post,test,0,1.5,255,climate,1,1
mistral,true,yes,2,post,test,1,1.5,256,climate,1,1
mistral,true,no,1,pre,control,1,1.5,257,climate,1,1
mistral,true,no,3,pre,,0,1.9,258,climate,1,1
mistral,true,no,3,pre,,0,1.5,259,climate,1,1
mistral,true,no,4,post,,0,1.6,260,climate,1,1
mistral,true,yes,3,pre,,1,1.3,261,climate,1,1
mistral,true,yes,3,pre,,1,1.4,262,climate,1,1
mistral,true,no,5,post,,1,1.6,263,climate,1,1
mistral,true,yes,1,pre,control,1,1.7,264,climate,1,1
mistral,true,no,2,post,test,1,1.7,265,climate,1,1
mistral,true,no,2,pre,test,1,1.6,266,climate,1,1
mistral,true,no,3,pre,,1,1.7,267,climate,1,1
mistral,true,no,3,pre,,1,1.6,268,climate,1,1
mistral,true,no,5,pre,,1,1.6,269,climate,1,1
mistral,true,no,5,post,,0,1.9,270,climate,1,1
mistral,true,yes,6,pre,,1,1.5,271,climate,1,1
mistral,true,no,3,post,,1,1.6,272,climate,1,1
mistral,true,yes,1,pre,control,1,1.6,273,climate,1,1
mistral,true,yes,2,pre,test,0,1.4,274,climate,1,1
mistral,true,yes,1,post,control,1,1.5,275,climate,1,1
mistral,true,no,3,pre,,1,1.8,276,climate,1,1
mistral,true,no,2,pre,test,0,1.6,277,climate,1,1
mistral,true,yes,3,post,,0,1.5,278,climate,1,1
mistral,true,no,1,pre,control,1,1.4,279,climate,1,1
mistral,true,yes,6,post,,0,1.4,280,climate,1,1
mistral,true,yes,1,post,control,0,1.3,281,climate,1,1
mistral,true,yes,1,post,control,1,1.6,282,climate,1,1
mistral,true,no,5,pre,,0,1.4,283,climate,1,1
mistral,true,no,2,pre,test,1,1.6,284,climate,1,1
mistral,true,yes,5,post,,1,1.5,285,climate,1,1
mistral,true,yes,2,pre,test,1,1.7,286,climate,1,1
mistral,true,yes,4,post,,1,1.5,287,climate,1,1
mistral,true,no,5,post,,0,1.8,288,climate,1,1
mistral,true,yes,2,pre,test,0,1.4,289,climate,1,1
mistral,true,yes,5,pre,,0,1.6,290,climate,1,1
mistral,true,no,6,post,,0,1.5,291,climate,1,1
mistral,true,yes,4,pre,,1,1.6,292,climate,1,1
mistral,true,yes,3,pre,,0,1.6,293,climate,1,1
mistral,true,yes,6,pre,,0,1.3,294,climate,1,1
mistral,true,yes,5,pre,,1,1.3,295,climate,1,1
mistral,true,no,5,pre,,1,1.6,296,climate,1,1
mistral,true,no,1,pre,control,0,1.6,297,climate,1,1
mistral,true,yes,3,pre,,0,1.4,298,climate,1,1
mistral,true,yes,3,pre,,0,1.5,299,climate,1,1
mistral,true,no,2,pre,test,0,1.6,300,climate,1,1
mistral,true,no,4,pre,,1,1.5,301,climate,1,1
mistral,true,no,1,post,control,0,1.5,302,climate,1,1
mistral,true,no,3,post,,1,1.6,303,climate,1,1
mistral,true,yes,1,pre,control,0,1.5,304,climate,1,1
mistral,true,no,2,pre,test,1,1.8,305,climate,1,1
mistral,true,no,3,post,,1,1.9,306,climate,1,1
mistral,true,yes,7,pre,,1,1.3,307,climate,1,1
mistral,true,no,5,post,,1,1.6,308,climate,1,1
mistral,true,yes,2,post,test,0,1.1,309,climate,1,1
mistral,true,no,6,post,,0,1.4,310,climate,1,1
mistral,true,yes,6,post,,0,1.2,311,climate,1,1
mistral,true,yes,5,post,,1,1.2,312,climate,1,1
mistral,true,yes,3,post,,1,1.3,313,climate,1,1
mistral,true,no,7,pre,,0,1.6,314,climate,1,1
mistral,true,no,5,pre,,1,1.5,315,climate,1,1
mistral,true,yes,5,post,,0,1.4,316,climate,1,1
mistral,true,yes,5,post,,0,1.7,317,climate,1,1
mistral,true,yes,3,pre,,0,1.9,318,climate,1,1
mistral,true,no,3,pre,,0,1.5,319,climate,1,1
mistral,true,yes,6,post,,0,1.5,320,climate,1,1
mistral,true,no,4,post,,0,1.8,321,climate,1,1
mistral,true,no,5,pre,,1,1.5,322,climate,1,1
mistral,true,yes,1,pre,control,0,1.4,323,climate,1,1
mistral,true,yes,2,post,test,1,1.3,324,climate,1,1
mistral,true,no,3,pre,,0,1.9,325,climate,1,1
mistral,true,yes,1,pre,control,1,1.4,326,climate,1,1
mistral,true,no,3,post,,0,1.6,327,climate,1,1
mistral,true,yes,2,post,test,1,1.7,328,climate,1,1
mistral,true,yes,2,post,test,1,1.6,329,climate,1,1
mistral,true,yes,6,pre,,1,1.5,330,climate,1,1
mistral,true,no,7,pre,,1,1.3,331,climate,1,1
mistral,true,no,3,post,,1,1.8,332,climate,1,1
mistral,true,no,4,post,,0,1.5,333,climate,1,1
mistral,true,no,4,post,,0,1.7,334,climate,1,1
mistral,true,yes,7,pre,,1,1.5,335,climate,1,1
mistral,true,no,3,pre,,0,1.6,336,climate,1,1
mistral,true,no,5,post,,0,1.6,337,climate,1,1
mistral,true,yes,3,pre,,0,1.4,338,climate,1,1
mistral,true,yes,3,pre,,0,1.4,339,climate,1,1
mistral,true,yes,3,pre,,0,1.4,340,climate,1,1
mistral,true,no,2,post,test,1,1.5,341,climate,1,1
mistral,true,no,4,pre,,1,1.7,342,climate,1,1
mistral,true,no,2,pre,test,0,1.5,343,climate,1,1
mistral,true,yes,6,post,,1,1.6,344,climate,1,1
mistral,true,yes,2,pre,test,1,1.2,345,climate,1,1
mistral,true,no,6,post,,1,1.7,346,climate,1,1
mistral,true,yes,7,pre,,0,1.3,347,climate,1,1
mistral,true,yes,3,pre,,0,1.7,348,climate,1,1
mistral,true,no,3,post,,1,1.4,349,climate,1,1
mistral,true,no,5,post,,1,1.6,350,climate,1,1
mistral,true,yes,2,post,test,0,1.9,351,climate,1,1
mistral,true,yes,2,pre,test,0,1.4,352,climate,1,1
mistral,true,no,2,post,test,1,1.5,353,climate,1,1
mistral,true,no,2,post,test,0,1.7,354,climate,1,1
mistral,true,yes,2,post,test,0,1.5,355,climate,1,1
mistral,true,no,3,pre,,1,1.4,356,climate,1,1
mistral,true,no,3,post,,1,1.5,357,climate,1,1
mistral,true,yes,3,pre,,0,1.8,358,climate,1,1
mistral,true,no,2,pre,test,0,1.7,359,climate,1,1
mistral,true,yes,6,post,,0,1.8,360,climate,1,1
mistral,true,yes,5,post,,1,1.3,361,climate,1,1
mistral,true,yes,3,pre,,1,1.8,362,climate,1,1
mistral,true,no,5,post,,1,1.9,363,climate,1,1
mistral,true,no,4,pre,,0,1.5,364,climate,1,1
mistral,false,yes,3,pre,,1,1.5,1,immigration,1,1
mistral,false,no,3,post,,1,1.2,2,immigration,1,1
mistral,false,no,6,post,,0,1.5,3,immigration,1,1
mistral,false,no,5,pre,,1,1.2,4,immigration,1,1
mistral,false,no,4,pre,,1,1.3,5,immigration,1,1
mistral,false,no,6,post,,1,1.3,6,immigration,1,1
mistral,false,yes,6,post,,0,1.7,7,immigration,1,1
mistral,false,no,2,post,test,1,1.6,8,immigration,1,1
mistral,false,yes,1,pre,control,1,1.5,9,immigration,1,1
mistral,false,no,6,post,,0,1.6,10,immigration,1,1
mistral,false,yes,2,post,test,0,1.6,11,immigration,1,1
mistral,false,no,3,pre,,1,1.6,12,immigration,1,1
mistral,false,no,7,pre,,0,1.3,13,immigration,1,1
mistral,false,no,1,post,control,1,1.4,14,immigration,1,1
mistral,false,yes,6,post,,0,1.6,15,immigration,1,1
mistral,false,no,2,post,test,1,1.6,16,immigration,1,1
mistral,false,no,1,post,control,0,1.2,17,immigration,1,1
mistral,false,yes,1,pre,control,0,1.7,18,immigration,1,1
mistral,false,yes,6,pre,,1,1.5,19,immigration,1,1
mistral,false,yes,7,post,,1,1.5,20,immigration,1,1
mistral,false,yes,6,pre,,1,1.7,21,immigration,1,1
mistral,false,no,1,pre,control,0,1.3,22,immigration,1,1
mistral,false,yes,5,pre,,1,1.6,23,immigration,1,1
mistral,false,no,3,post,,1,1.8,24,immigration,1,1
mistral,false,yes,1,post,control,0,1.7,25,immigration,1,1
mistral,false,yes,5,post,,0,1.4,26,immigration,1,1
mistral,false,no,5,pre,,0,1.5,27,immigration,1,1
mistral,false,no,5,pre,,0,1.3,28,immigration,1,1
mistral,false,yes,2,post,test,0,1.5,29,immigration,1,1
mistral,false,no,3,pre,,0,1.5,30,immigration,1,1
mistral,false,no,1,pre,control,0,1.5,31,immigration,1,1
mistral,false,yes,3,post,,1,1.6,32,immigration,1,1
mistral,false,yes,5,post,,0,1.8,33,immigration,1,1
mistral,false,yes,1,post,control,0,1.8,34,immigration,1,1
mistral,false,yes,2,pre,test,0,1.6,35,immigration,1,1
mistral,false,no,7,post,,1,1.4,36,immigration,1,1
mistral,false,yes,1,pre,control,0,1.4,37,immigration,1,1
mistral,false,yes,2,post,test,0,1.5,38,immigration,1,1
mistral,false,yes,5,post,,1,1.6,39,immigration,1,1
mistral,false,yes,4,post,,0,1.5,40,immigration,1,1
mistral,false,no,2,post,test,1,1.5,41,immigration,1,1
mistral,false,no,5,pre,,0,1.6,42,immigration,1,1
mistral,false,yes,5,post,,0,1.8,43,immigration,1,1
mistral,false,no,4,post,,0,1.6,44,immigration,1,1
mistral,false,no,5,pre,,0,1.5,45,immigration,1,1
mistral,false,yes,3,post,,1,1.7,46,immigration,1,1
mistral,false,yes,4,pre,,0,2,47,immigration,1,1
mistral,false,yes,2,pre,test,0,1.4,48,immigration,1,1
mistral,false,no,5,post,,0,1.6,49,immigration,1,1
mistral,false,no,5,post,,0,1.4,50,immigration,1,1
mistral,false,yes,3,post,,0,1.6,51,immigration,1,1
mistral,false,yes,6,post,,1,1.6,52,immigration,1,1
mistral,false,no,3,post,,1,1.8,53,immigration,1,1
mistral,false,yes,6,post,,1,1.6,54,immigration,1,1
mistral,false,no,4,pre,,0,1.8,55,immigration,1,1
mistral,false,no,5,post,,1,1.7,56,immigration,1,1
mistral,false,no,7,pre,,0,1.6,57,immigration,1,1
mistral,false,yes,6,pre,,1,1.4,58,immigration,1,1
mistral,false,yes,4,post,,0,1.6,59,immigration,1,1
mistral,false,yes,5,post,,0,1.5,60,immigration,1,1
mistral,false,yes,2,post,test,0,1.7,61,immigration,1,1
mistral,false,no,5,pre,,1,1.5,62,immigration,1,1
mistral,false,no,4,pre,,1,1.3,63,immigration,1,1
mistral,false,yes,1,pre,control,1,1.7,64,immigration,1,1
mistral,false,no,7,pre,,1,1.3,65,immigration,1,1
mistral,false,no,1,pre,control,0,1.2,66,immigration,1,1
mistral,false,no,1,post,control,0,1.5,67,immigration,1,1
mistral,false,no,1,pre,control,0,1.7,68,immigration,1,1
mistral,false,no,1,pre,control,0,1.4,69,immigration,1,1
mistral,false,no,5,post,,1,1.4,70,immigration,1,1
mistral,false,no,3,post,,1,1.6,71,immigration,1,1
mistral,false,yes,5,pre,,1,1.6,72,immigration,1,1
mistral,false,no,2,pre,test,1,1.4,73,immigration,1,1
mistral,false,yes,6,post,,0,1.5,74,immigration,1,1
mistral,false,no,3,post,,1,1.6,75,immigration,1,1
mistral,false,yes,5,pre,,0,1.7,76,immigration,1,1
mistral,false,yes,2,post,test,1,1.6,77,immigration,1,1
mistral,false,no,2,pre,test,1,1.7,78,immigration,1,1
mistral,false,no,7,pre,,0,1.4,79,immigration,1,1
mistral,false,no,6,pre,,0,1.7,80,immigration,1,1
mistral,false,yes,3,post,,0,1.6,81,immigration,1,1
mistral,false,no,1,post,control,1,1.7,82,immigration,1,1
mistral,false,no,2,post,test,1,1.4,83,immigration,1,1
mistral,false,no,1,pre,control,0,1.4,84,immigration,1,1
mistral,false,no,6,pre,,1,1.2,85,immigration,1,1
mistral,false,yes,4,post,,0,1.7,86,immigration,1,1
mistral,false,yes,4,post,,1,1.4,87,immigration,1,1
mistral,false,yes,1,post,control,1,1.3,88,immigration,1,1
mistral,false,yes,2,post,test,0,1.8,89,immigration,1,1
mistral,false,no,3,pre,,0,1.2,90,immigration,1,1
mistral,false,no,4,pre,,1,1.6,91,immigration,1,1
mistral,false,no,2,pre,test,0,1.6,92,immigration,1,1
mistral,false,yes,1,pre,control,0,1.6,93,immigration,1,1
mistral,false,no,2,post,test,1,1.5,94,immigration,1,1
mistral,false,yes,2,post,test,0,1.8,95,immigration,1,1
mistral,false,yes,6,post,,1,1.6,96,immigration,1,1
mistral,false,no,7,pre,,1,1.8,97,immigration,1,1
mistral,false,yes,4,pre,,1,1.5,98,immigration,1,1
mistral,false,yes,5,post,,1,1.9,99,immigration,1,1
mistral,false,yes,4,pre,,0,1.3,100,immigration,1,1
mistral,false,yes,6,pre,,0,1.5,101,immigration,1,1
mistral,false,yes,3,pre,,1,1.6,102,immigration,1,1
mistral,false,no,4,post,,0,1.7,103,immigration,1,1
mistral,false,no,1,post,control,0,1.3,104,immigration,1,1
mistral,false,yes,7,post,,0,2,105,immigration,1,1
mistral,false,yes,3,post,,0,1.5,106,immigration,1,1
mistral,false,yes,1,pre,control,1,1.3,107,immigration,1,1
mistral,false,no,3,post,,1,1.6,108,immigration,1,1
mistral,false,no,6,post,,0,1.4,109,immigration,1,1
mistral,false,no,1,pre,control,0,1.4,110,immigration,1,1
mistral,false,no,3,pre,,0,1.5,111,immigration,1,1
mistral,false,yes,4,pre,,0,1.6,112,immigration,1,1
mistral,false,yes,4,pre,,1,1.3,113,immigration,1,1
mistral,false,no,4,pre,,0,1.4,114,immigration,1,1
mistral,false,no,4,post,,1,1.2,115,immigration,1,1
mistral,false,yes,6,pre,,1,1.5,116,immigration,1,1
mistral,false,no,4,pre,,1,1.4,117,immigration,1,1
mistral,false,yes,5,pre,,0,1.9,118,immigration,1,1
mistral,false,yes,1,pre,control,1,1.6,119,immigration,1,1
mistral,false,yes,2,post,test,0,1.5,120,immigration,1,1
mistral,false,no,4,post,,1,1.3,121,immigration,1,1
mistral,false,yes,1,post,control,1,1.6,122,immigration,1,1
mistral,false,yes,2,post,test,1,1.6,123,immigration,1,1
mistral,false,yes,3,post,,1,1.5,124,immigration,1,1
mistral,false,no,3,post,,1,1.4,125,immigration,1,1
mistral,false,yes,6,post,,0,1.6,126,immigration,1,1
mistral,false,yes,1,pre,control,1,1.9,127,immigration,1,1
mistral,false,yes,6,post,,0,1.7,128,immigration,1,1
mistral,false,yes,3,post,,0,1.5,129,immigration,1,1
mistral,false,no,5,pre,,1,1.7,130,immigration,1,1
mistral,false,no,5,post,,1,1.6,131,immigration,1,1
mistral,false,yes,1,pre,control,1,1.5,132,immigration,1,1
mistral,false,yes,1,pre,control,1,1.5,133,immigration,1,1
mistral,false,no,4,post,,1,1.3,134,immigration,1,1
mistral,false,no,3,pre,,0,1.5,135,immigration,1,1
mistral,false,yes,3,pre,,0,1.3,136,immigration,1,1
mistral,false,yes,1,post,control,1,1.5,137,immigration,1,1
mistral,false,yes,3,post,,0,1.7,138,immigration,1,1
mistral,false,yes,3,post,,0,1.5,139,immigration,1,1
mistral,false,yes,2,post,test,0,1.6,140,immigration,1,1
mistral,false,no,1,pre,control,1,1.4,141,immigration,1,1
mistral,false,yes,7,pre,,0,1.4,142,immigration,1,1
mistral,false,no,3,post,,0,1.4,143,immigration,1,1
mistral,false,yes,1,post,control,0,1.6,144,immigration,1,1
mistral,false,yes,1,post,control,1,1.7,145,immigration,1,1
mistral,false,yes,3,post,,0,1.8,146,immigration,1,1
mistral,false,no,6,post,,0,1.6,147,immigration,1,1
mistral,false,no,1,pre,control,1,1.4,148,immigration,1,1
mistral,false,yes,1,post,control,1,1.4,149,immigration,1,1
